\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2021-01-31 08:02:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,net_flow
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,net_flow
25/08/2020,2,156,4,-154,0,0,2,0,522,749,50,51,2,0,1015,796,459,21,-431,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,665,1639,992
25/08/2020,3,156,2,-151,0,0,2,0,624,598,49,52,7,0,682,574,9,21,30,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,214,1407,1084
25/08/2020,4,156,1,-142,0,0,2,0,667,713,39,44,6,0,715,621,9,21,23,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,204,1474,1252
25/08/2020,5,156,35,-131,0,0,2,0,547,824,50,21,-25,0,925,704,697,21,-665,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,1,0,0,0,0,0,0,903,1575,739
25/08/2020,6,156,36,-123,0,0,2,0,510,931,50,21,-25,0,1058,580,1229,21,-1185,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,1435,1672,212
25/08/2020,7,101,0,-84,0,0,2,0,601,652,49,0,-47,0,815,545,1048,21,-1026,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,0,3,0,0,0,0,0,0,1198,1463,78
25/08/2020,8,101,0,-81,0,0,2,0,650,627,49,0,-48,0,513,428,1143,21,-1113,0,0,2,0,0,1,0,0,0,0,26,30,0,0,0,0,0,4,0,0,0,0,0,0,1293,1210,-148
25/08/2020,9,121,0,-108,0,0,2,0,704,819,18,0,-21,0,660,507,1229,21,-1201,389,0,-338,0,0,0,0,0,0,0,26,33,0,0,0,139,0,-131,0,0,0,0,0,0,1896,1411,-438
25/08/2020,10,108,0,-114,0,0,2,0,800,796,1,16,14,0,540,480,1229,21,-1202,389,0,-388,54,0,-48,0,0,0,0,26,34,0,0,0,139,0,-138,0,0,0,0,0,0,1920,1403,-564
25/08/2020,11,100,36,-61,0,0,3,0,800,763,10,11,-2,0,730,753,1229,21,-1202,389,0,-389,54,0,-48,0,0,0,0,26,27,0,0,0,139,0,-138,0,0,0,0,0,0,1921,1624,-294
25/08/2020,12,184,68,-106,0,0,3,0,750,770,1,0,-3,0,777,715,1229,21,-1196,389,0,-389,54,0,-48,0,0,0,0,26,27,0,0,0,139,0,-139,0,0,0,0,0,0,1996,1642,-366
25/08/2020,13,135,68,-80,0,0,3,0,800,781,0,0,-3,0,635,612,1154,21,-1125,389,0,-389,54,0,-48,0,0,0,0,26,28,0,0,0,139,0,-138,0,0,0,0,0,0,1871,1550,-359
25/08/2020,14,143,92,-56,0,0,3,50,825,737,15,0,-17,0,555,594,1154,21,-1127,389,0,-389,54,0,-49,0,0,0,0,26,10,0,0,0,139,0,-138,0,0,0,0,0,0,1944,1519,-432
25/08/2020,15,147,63,-67,0,0,3,50,840,620,115,49,-60,50,490,604,1251,21,-1220,389,0,-389,54,0,-49,0,0,0,0,26,-2,0,0,0,139,0,-138,0,0,0,0,0,0,2195,1489,-698
25/08/2020,16,190,96,-86,0,0,3,50,825,628,92,39,-53,50,380,515,1229,21,-1198,389,0,-389,54,0,-49,0,0,0,0,26,-3,0,0,0,139,0,-138,0,0,0,0,0,0,2193,1387,-770
25/08/2020,17,190,99,-80,0,0,3,0,800,713,105,29,-71,100,500,473,1239,21,-1209,389,0,-389,54,0,-48,0,0,0,0,26,2,0,0,0,139,0,-138,0,0,0,0,0,0,2216,1475,-744
25/08/2020,18,126,11,-57,0,0,3,0,790,715,64,29,-38,162,392,201,1251,21,-1216,389,0,-389,54,0,-48,0,0,0,0,26,30,0,0,0,139,0,-137,0,0,0,0,0,0,2185,1269,-936
25/08/2020,19,61,0,-55,0,0,4,0,755,658,80,0,-65,100,280,153,1250,21,-1216,389,0,-388,54,0,-48,0,0,0,0,26,33,0,0,0,139,0,-137,0,0,0,0,0,0,2073,1082,-1061
25/08/2020,20,78,62,-31,0,0,4,0,663,830,78,0,-77,100,520,139,1250,21,-1215,389,0,-388,54,0,-49,0,0,0,0,26,32,0,0,0,139,0,-137,0,0,0,0,0,0,2088,1292,-892
25/08/2020,21,100,0,-103,0,0,4,0,800,871,49,30,-21,150,690,408,1237,21,-1207,389,0,-389,54,0,-48,0,0,0,0,26,31,0,0,0,139,0,-136,0,0,0,0,0,0,2118,1567,-590
25/08/2020,22,100,0,-101,0,0,2,0,712,970,50,32,-22,0,365,78,1251,21,-1220,389,0,-388,54,0,-48,0,0,0,0,26,27,0,0,0,139,0,-125,0,0,0,0,0,0,1983,1156,-827
25/08/2020,23,71,0,-64,0,0,2,0,742,836,78,0,-73,0,425,320,1251,21,-1212,260,0,-224,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,1660,1214,-387
25/08/2020,24,156,47,-108,0,0,2,0,326,455,49,0,-52,0,625,490,724,21,-709,0,0,-6,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,929,1045,96
26/08/2020,1,190,96,-131,0,0,2,0,374,499,1,49,46,0,755,642,592,21,-563,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,783,1321,520
26/08/2020,2,190,52,-135,0,0,2,0,728,627,12,0,-4,0,780,855,301,21,-285,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,503,1607,1081
26/08/2020,3,190,54,-128,0,0,2,0,719,643,63,49,-13,0,830,916,279,21,-256,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,532,1699,1185
26/08/2020,4,190,96,-103,0,0,2,0,800,728,66,12,-55,0,930,1015,24,21,-37,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,280,1885,1576
26/08/2020,5,190,96,-107,0,0,2,0,800,759,103,49,-56,0,955,1018,24,21,-41,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,317,1947,1606
26/08/2020,6,190,23,-147,0,0,2,0,794,885,32,49,15,0,1075,986,280,21,-263,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,502,1988,1507
26/08/2020,7,177,0,-155,0,0,2,0,700,814,21,29,9,0,885,653,827,21,-778,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,1,0,0,0,0,0,0,1025,1661,575
26/08/2020,8,0,0,-13,0,0,2,0,554,793,77,39,-38,0,605,408,337,21,-333,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,1,0,0,0,0,0,0,414,1245,839
26/08/2020,9,78,0,-64,0,0,2,0,800,825,1,12,7,0,365,400,932,21,-886,0,0,0,0,0,0,0,0,0,0,26,-8,0,0,0,0,0,1,0,0,0,0,0,0,1011,1224,277
26/08/2020,10,54,0,-47,0,0,3,0,800,920,42,49,9,0,365,259,744,21,-723,0,0,0,0,0,0,0,0,0,0,26,-5,0,0,0,0,0,1,0,0,0,0,0,0,840,1261,417
26/08/2020,11,141,0,-76,0,0,3,0,780,927,0,49,45,0,555,395,736,21,-720,0,0,1,0,0,0,0,0,0,0,26,5,0,0,0,0,0,1,0,0,0,0,0,0,877,1431,581
26/08/2020,12,152,0,-56,0,0,3,0,790,869,30,49,19,0,415,237,1211,21,-1162,0,0,2,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1393,1301,-87
26/08/2020,13,121,0,-110,0,0,3,0,800,764,16,65,46,0,530,506,1158,21,-1130,389,0,-366,0,0,0,0,0,0,0,26,14,0,0,0,0,0,2,0,0,0,0,0,0,1684,1442,-271
26/08/2020,14,79,54,-35,0,0,3,0,800,915,100,49,-53,0,423,312,1229,21,-1195,389,0,-389,0,0,0,0,0,0,0,26,18,0,0,0,139,0,-81,0,0,0,0,0,0,1936,1373,-505
26/08/2020,15,98,149,41,0,0,3,0,800,842,115,70,-46,0,465,353,1229,21,-1197,389,0,-390,54,0,-48,0,0,0,0,26,20,0,0,0,139,0,-138,0,0,0,0,0,0,2024,1531,-560
26/08/2020,16,82,54,-9,0,0,3,0,800,872,129,49,-76,0,570,400,1249,21,-1216,389,0,-389,54,0,-48,0,0,0,0,26,27,0,0,0,139,0,-138,0,0,0,0,0,0,2042,1520,-574
26/08/2020,17,5,0,-19,0,0,3,0,800,845,65,0,-69,59,473,337,1251,21,-1216,389,0,-390,54,0,-49,0,0,0,0,26,29,0,0,0,141,0,-138,0,0,0,0,0,0,1964,1320,-667
26/08/2020,18,0,0,6,0,0,3,0,785,858,39,0,-45,275,540,227,1250,21,-1214,389,0,-389,54,0,-49,0,0,0,0,26,31,0,0,0,141,0,-138,0,0,0,0,0,0,2148,1372,-710
26/08/2020,19,119,36,-47,0,0,3,0,770,690,78,49,-32,0,383,445,1179,21,-1154,389,0,-389,54,0,-49,0,0,0,0,26,36,0,0,0,141,0,-138,0,0,0,0,0,0,1960,1285,-635
26/08/2020,20,22,12,-27,0,0,3,0,765,777,66,59,-19,0,610,584,1251,21,-1216,389,0,-388,54,0,-48,0,0,0,0,26,34,0,0,0,141,0,-137,0,0,0,0,0,0,1923,1493,-437
26/08/2020,21,103,32,-76,0,0,3,0,790,840,78,49,-28,0,355,328,1251,21,-1216,116,0,-118,0,0,0,0,0,0,0,26,32,0,0,0,86,0,-83,0,0,0,0,0,0,1634,1273,-318
26/08/2020,22,148,62,-86,0,0,2,0,800,760,78,49,-32,0,335,404,1159,21,-1120,0,0,-2,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0,0,0,0,0,0,0,1385,1293,-51
26/08/2020,23,171,54,-111,0,0,2,0,800,873,78,65,-17,0,545,549,842,21,-812,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,1091,1511,485
26/08/2020,24,190,84,-111,0,0,2,0,800,1013,101,59,-42,0,885,716,479,21,-452,0,0,0,0,0,0,0,0,0,0,26,-13,0,0,0,0,0,1,0,0,0,0,0,0,770,1875,1114
27/08/2020,1,163,93,-57,0,0,2,0,717,1047,139,59,-73,0,1200,849,9,21,32,0,0,0,0,0,0,0,0,0,0,26,-14,0,0,0,0,0,1,0,0,0,0,0,0,311,2116,1787
27/08/2020,2,174,104,-59,0,0,1,0,738,1041,80,0,-81,0,1300,1066,9,57,48,0,0,0,0,0,0,0,0,0,0,26,-7,0,0,0,0,0,1,0,0,0,0,0,0,263,2225,2010
27/08/2020,3,190,188,-21,0,0,1,0,703,893,155,75,-84,0,1144,980,9,21,37,0,0,0,0,0,0,0,0,0,0,26,-6,0,0,0,0,0,1,0,0,0,0,0,0,354,2157,1801
27/08/2020,4,199,114,-83,0,0,1,0,570,834,120,65,-61,0,1185,1009,9,21,37,0,0,0,0,0,0,0,0,0,0,26,-13,0,0,0,0,0,1,0,0,0,0,0,0,328,1981,1725
27/08/2020,5,199,156,-44,0,0,1,0,673,947,145,65,-81,0,1140,944,9,21,37,0,0,0,0,0,0,0,0,0,0,26,-11,0,0,0,0,0,1,0,0,0,0,0,0,353,2081,1794
27/08/2020,6,142,74,-65,0,0,1,0,574,921,49,0,-52,0,1095,808,9,21,36,0,0,0,0,0,0,0,0,0,0,26,-9,0,0,0,0,0,1,0,0,0,0,0,0,200,1790,1641
27/08/2020,7,190,0,-166,0,0,2,0,787,928,79,59,-16,0,1215,1098,378,21,-355,0,0,0,0,0,0,0,0,0,0,26,-8,0,0,0,0,0,1,0,0,0,0,0,0,647,2108,1484
27/08/2020,8,190,121,-71,0,0,2,0,795,878,130,50,-74,0,1135,1019,1072,21,-1026,0,0,0,0,0,0,0,0,0,0,26,-9,0,0,0,0,0,1,0,0,0,0,0,0,1392,2148,720
27/08/2020,9,164,156,-10,0,0,2,0,673,861,139,59,-79,0,635,479,1233,21,-1187,0,0,0,0,0,0,0,0,0,0,26,-7,0,0,0,0,0,1,0,0,0,0,0,0,1536,1570,60
27/08/2020,10,190,137,-53,0,0,3,0,720,942,127,75,-55,0,840,624,848,21,-842,0,0,2,0,0,0,0,0,0,0,26,-4,0,0,0,0,0,0,0,0,0,0,0,0,1165,1819,617
27/08/2020,11,190,131,-63,0,0,3,0,800,932,103,59,-43,0,570,355,1229,21,-1188,0,0,2,0,0,-1,0,0,0,0,26,-6,0,0,0,0,0,-1,0,0,0,0,0,0,1522,1607,-10
27/08/2020,12,190,137,-58,0,0,3,0,800,882,99,59,-40,0,540,429,1229,0,-1215,389,0,-355,0,0,-2,0,0,0,0,9,-8,0,0,0,24,0,-32,0,0,0,0,0,0,1931,1545,-396
27/08/2020,13,190,92,-90,0,0,3,0,720,871,147,67,-81,0,640,646,1229,0,-1216,389,0,-391,54,0,-49,0,0,0,0,9,-5,0,0,0,141,0,-140,0,0,0,0,0,0,2150,1528,-452
27/08/2020,14,190,199,1,0,0,3,0,800,646,140,71,-67,0,628,817,1229,0,-1213,389,0,-391,54,0,-49,0,0,0,0,9,-8,0,0,0,141,0,-133,0,0,0,0,0,0,2143,1707,-394
27/08/2020,15,80,66,-5,0,0,3,0,800,991,139,59,-76,0,848,675,1154,0,-1147,389,0,-390,54,0,-49,0,0,0,0,9,-10,0,0,0,141,0,-128,0,0,0,0,0,0,1957,1782,-136
27/08/2020,16,190,126,-55,0,0,3,0,800,543,146,87,-59,0,695,884,1221,21,-1187,389,0,-391,54,0,-49,0,0,0,0,26,-10,0,0,0,141,0,-128,0,0,0,0,0,0,2141,1755,-449
27/08/2020,17,190,96,-89,0,0,3,0,800,500,93,75,-25,168,595,626,1213,21,-1182,389,0,-393,54,0,-49,0,0,0,0,26,-3,0,0,0,141,0,-128,0,0,0,0,0,0,2248,1613,-740
27/08/2020,18,25,66,27,0,0,3,0,753,503,51,16,-38,270,670,582,1229,21,-1198,389,0,-392,54,0,-49,0,0,0,0,26,-8,0,0,0,141,0,-128,0,0,0,0,0,0,2159,1552,-698
27/08/2020,19,86,86,8,0,0,3,0,675,399,79,30,-80,84,640,717,1251,21,-1217,389,0,-391,54,0,-49,0,0,0,0,26,-5,0,0,0,141,0,-128,0,0,0,0,0,0,2084,1478,-743
27/08/2020,20,190,96,-91,0,0,3,0,799,846,78,59,-22,0,420,297,1251,21,-1218,389,0,-391,54,0,-49,0,0,0,0,26,0,0,0,0,141,0,-128,0,0,0,0,0,0,2103,1421,-753
27/08/2020,21,190,158,-29,0,0,3,0,800,834,78,59,-21,5,345,193,1250,21,-1218,389,0,-392,54,0,-49,0,0,0,0,26,-3,0,0,0,114,0,-114,0,0,0,0,0,0,2080,1409,-796
27/08/2020,22,190,140,-56,0,0,3,0,680,905,78,59,-25,0,320,21,1234,21,-1201,389,0,-391,54,0,-49,0,0,0,0,26,1,0,0,0,114,0,-113,0,0,0,0,0,0,2059,1246,-905
27/08/2020,23,198,110,-86,0,0,2,0,554,841,78,79,-1,0,415,1,1211,21,-1167,0,0,-17,0,0,0,0,0,0,0,26,25,0,0,0,0,0,0,0,0,0,0,0,0,1487,1205,-402
27/08/2020,24,156,15,-144,0,0,2,0,548,782,50,100,35,0,480,139,566,21,-551,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,1,0,0,0,0,0,0,772,1190,285
28/08/2020,1,90,17,-89,0,0,2,0,450,684,136,59,-74,0,545,308,18,21,-12,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,244,1118,843
28/08/2020,2,124,54,-56,0,0,2,0,663,744,139,59,-78,0,630,496,18,21,0,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,1,0,0,0,0,0,0,281,1453,1141
28/08/2020,3,193,152,-42,0,0,2,0,737,814,139,59,-76,0,830,685,18,21,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0,0,0,1,0,0,0,0,0,0,350,1825,1413
28/08/2020,4,192,125,-49,0,0,1,0,702,944,139,59,-82,0,830,525,18,21,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,349,1763,1367
28/08/2020,5,50,0,-41,0,0,1,0,784,1001,139,59,-81,0,730,430,18,21,0,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,207,1620,1339
28/08/2020,6,190,47,-141,0,0,2,0,690,1019,66,59,-19,0,613,271,18,21,-12,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0,1,0,0,0,0,0,0,274,1456,1155
28/08/2020,7,127,0,-119,0,0,2,0,695,819,80,57,-15,0,533,343,643,21,-620,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,1,0,0,0,0,0,0,850,1332,443
28/08/2020,8,172,54,-103,0,0,2,0,685,765,73,59,-12,0,360,285,1228,21,-1183,0,0,-1,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,1473,1205,-215
28/08/2020,9,190,96,-89,0,0,3,0,800,656,80,20,-56,0,260,371,1251,21,-1216,0,0,-2,0,0,0,0,0,0,0,26,29,0,0,0,0,0,-3,0,0,0,0,0,0,1521,1223,-307
28/08/2020,10,190,95,-82,0,0,3,0,800,702,139,59,-80,0,260,442,1229,21,-1184,123,0,-106,0,0,0,0,0,0,0,26,29,0,0,0,141,0,-137,0,0,0,0,0,0,1822,1261,-413
28/08/2020,11,59,0,-60,0,0,2,0,800,558,11,0,-14,0,286,553,729,21,-726,251,0,-272,0,0,0,0,0,0,0,26,25,0,0,0,141,0,-141,0,0,0,0,0,0,1191,1133,-75
28/08/2020,12,106,42,-62,0,0,3,0,800,608,10,0,-11,0,565,677,1229,34,-1169,389,0,-384,0,0,-1,0,0,0,0,26,26,0,0,0,141,0,-141,0,0,0,0,0,0,1875,1467,-454
28/08/2020,13,0,0,-9,0,0,3,0,800,737,62,0,-57,0,715,763,1229,34,-1182,389,0,-393,54,0,-49,0,0,0,0,26,32,0,0,0,141,0,-142,0,0,0,0,0,0,1875,1575,-297
28/08/2020,14,0,0,-3,0,0,3,0,800,822,37,0,-35,0,615,682,1229,34,-1182,389,0,-393,54,0,-48,0,0,0,0,26,27,0,0,0,141,0,-141,0,0,0,0,0,0,1850,1475,-268
28/08/2020,15,0,0,14,0,0,3,0,800,685,0,0,2,0,574,684,1229,34,-1180,389,0,-394,54,0,-46,0,0,0,0,26,27,0,0,0,141,0,-142,0,0,0,0,0,0,1813,1434,-347
28/08/2020,16,0,0,4,0,0,3,0,800,740,26,16,-7,0,510,573,1179,52,-1118,389,0,-393,54,0,-45,0,0,0,0,26,32,0,0,0,141,0,-141,0,0,0,0,0,0,1789,1404,-352
28/08/2020,17,0,0,-2,0,0,3,0,800,963,0,20,-15,68,440,272,1201,52,-1140,389,0,-393,54,0,-44,0,0,0,0,26,33,0,0,0,141,0,-141,0,0,0,0,0,0,1853,1338,-464
28/08/2020,18,28,44,31,0,0,3,0,800,919,0,20,22,100,465,270,1201,52,-1140,389,0,-394,54,0,-44,0,0,0,0,26,31,0,0,0,141,0,-142,0,0,0,0,0,0,1913,1407,-444
28/08/2020,19,46,0,-49,0,0,3,0,800,1075,1,131,115,0,445,169,1229,52,-1164,278,0,-378,0,0,0,0,0,0,0,26,31,0,0,0,185,0,-178,0,0,0,0,0,0,1739,1454,-376
28/08/2020,20,61,0,-52,0,0,4,0,800,1105,0,119,117,0,550,161,1229,52,-1161,84,0,-106,0,0,0,0,0,0,0,26,29,0,0,0,141,0,-138,0,0,0,0,0,0,1515,1547,-41
28/08/2020,21,100,40,-53,0,0,4,0,800,1122,1,90,91,0,695,318,1061,52,-995,0,0,-1,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,1162,1703,515
28/08/2020,22,117,54,-70,0,0,3,0,800,1007,22,59,37,0,953,629,577,52,-521,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,716,1944,1111
28/08/2020,23,195,134,-65,0,0,3,0,800,962,146,66,-79,0,967,855,9,52,42,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,350,2045,1743
28/08/2020,24,190,110,-80,0,0,3,0,800,909,146,66,-81,0,1300,1130,9,299,295,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,345,2601,2202
29/08/2020,1,190,110,-87,0,0,2,0,775,943,0,59,46,0,1300,1024,9,797,783,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,1,0,0,0,0,0,0,199,3067,2736
29/08/2020,2,190,137,-58,0,0,2,0,800,886,99,79,-9,0,1300,1129,9,1178,1150,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,1,0,0,0,0,0,0,298,3520,3124
29/08/2020,3,190,137,-50,0,0,2,0,800,887,95,59,-35,0,1300,1187,9,1239,1237,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,1,0,0,0,0,0,0,294,3561,3248
29/08/2020,4,190,198,-12,0,0,2,0,800,864,145,65,-79,0,1300,1171,9,1239,1228,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,1,0,0,0,0,0,0,344,3628,3194
29/08/2020,5,190,137,-52,0,0,2,0,800,895,38,59,-19,0,1300,1210,9,1054,1049,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,237,3376,3113
29/08/2020,6,190,145,-41,0,0,2,0,750,720,139,59,-77,0,1300,1299,9,1036,1018,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,338,3316,2948
29/08/2020,7,190,137,-37,0,0,2,0,750,642,130,59,-70,0,1300,1316,9,285,290,0,0,0,0,0,0,0,0,0,0,26,27,0,0,0,0,0,1,0,0,0,0,0,0,329,2557,2171
29/08/2020,8,190,110,-61,0,0,3,0,604,559,129,59,-72,0,1105,1165,9,67,64,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,328,1971,1687
29/08/2020,9,190,152,-27,0,0,3,0,703,564,139,59,-80,0,1030,1128,9,55,47,0,0,0,0,0,0,0,0,0,0,26,32,0,0,0,0,0,1,0,0,0,0,0,0,338,2025,1668
29/08/2020,10,190,121,-49,0,0,3,0,800,620,139,59,-81,0,990,1107,9,52,47,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,0,1,0,0,0,0,0,0,338,2048,1682
29/08/2020,11,190,109,-71,0,0,4,0,750,552,111,59,-53,0,1108,1215,242,52,-179,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0,0,0,1,0,0,0,0,0,0,543,2104,1502
29/08/2020,12,184,137,-56,0,0,4,0,800,785,140,60,-83,0,588,613,9,64,47,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,333,1675,1341
29/08/2020,13,199,137,-59,0,0,4,0,800,840,139,59,-79,0,598,490,9,67,56,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,347,1687,1283
29/08/2020,14,190,152,-43,0,0,3,0,800,870,139,59,-76,0,615,515,9,67,56,0,0,0,0,0,0,0,0,0,0,26,36,0,0,0,0,0,1,0,0,0,0,0,0,338,1719,1362
29/08/2020,15,139,99,-38,0,0,3,0,800,818,155,75,-78,0,665,544,172,67,-98,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,466,1732,1183
29/08/2020,16,190,143,-52,0,0,3,0,800,716,133,75,-58,0,550,557,9,67,52,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,0,1,0,0,0,0,0,0,332,1661,1249
29/08/2020,17,190,101,-82,0,0,4,0,800,751,126,59,-65,0,825,787,9,52,43,0,0,0,0,0,0,0,0,0,0,26,31,0,0,0,0,0,1,0,0,0,0,0,0,325,1863,1470
29/08/2020,18,190,144,-40,0,0,4,0,800,648,81,59,-26,0,975,1137,9,52,43,0,0,0,0,0,0,0,0,0,0,26,4,0,0,0,0,0,1,0,0,0,0,0,0,280,2056,1771
29/08/2020,19,190,110,-78,0,0,4,0,800,617,88,59,-28,0,1206,1390,9,52,43,0,0,0,0,0,0,0,0,0,0,26,25,0,0,0,0,0,1,0,0,0,0,0,0,287,2253,1974
29/08/2020,20,190,96,-99,0,0,4,0,779,593,71,59,-14,0,879,985,9,52,43,0,0,0,0,0,0,0,0,0,0,26,28,0,0,0,0,0,1,0,0,0,0,0,0,270,1891,1541
29/08/2020,21,190,72,-122,0,0,4,0,800,790,81,59,-22,0,675,667,9,64,64,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,1,0,0,0,0,0,0,280,1696,1408
29/08/2020,22,190,137,-54,0,0,3,0,740,906,155,75,-39,0,985,686,9,397,379,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,1,0,0,0,0,0,0,354,2360,1901
29/08/2020,23,190,137,-52,0,0,3,0,800,906,155,75,-77,0,1270,1093,9,409,401,0,0,0,0,0,0,0,0,0,0,26,19,0,0,0,0,0,1,0,0,0,0,0,0,354,2717,2294
29/08/2020,24,190,111,-79,0,0,3,0,740,856,155,75,-78,0,1300,1161,9,409,401,0,0,0,0,0,0,0,0,0,0,26,16,0,0,0,0,0,1,0,0,0,0,0,0,354,2661,2281
30/08/2020,1,190,137,-64,0,0,2,0,800,849,109,79,-38,0,1300,1182,9,409,402,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,308,2751,2354
30/08/2020,2,190,137,-87,0,0,2,0,750,930,51,84,29,0,1300,1180,9,409,402,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,1,0,0,0,0,0,0,250,2706,2479
30/08/2020,3,190,137,-65,0,0,2,0,800,948,62,115,49,0,1300,1132,9,409,392,0,0,0,0,0,0,0,0,0,0,26,22,0,0,0,0,0,1,0,0,0,0,0,0,261,2787,2481
30/08/2020,4,190,137,-66,0,0,2,0,800,761,31,84,47,0,1213,1274,9,69,66,0,0,0,0,0,0,0,0,0,0,26,20,0,0,0,0,0,1,0,0,0,0,0,0,230,2329,2105
30/08/2020,5,190,137,-69,0,0,2,0,743,656,6,59,47,0,1300,1366,9,69,58,0,0,0,0,0,0,0,0,0,0,26,21,0,0,0,0,0,1,0,0,0,0,0,0,205,2334,2082
