,0
1713,1378
1714,1299
1715,1188
1716,935
1717,950
1718,882
1719,943
1720,1221
1721,1724
1722,1988
1723,2181
1724,1853
1725,1286
1726,901
1727,611
1728,611
1729,622
1730,632
1731,679
1732,741
1733,868
1734,1127
1735,1282
1736,1338
1737,1381
1738,1261
1739,1296
1740,1156
1741,1174
1742,1220
1743,1577
1744,1803
1745,1930
1746,2314
1747,2138
1748,2323
1749,1624
1750,1172
1751,979
1752,820
1753,737
1754,709
1755,626
1756,715
1757,742
1758,854
1759,1281
1760,1305
1761,1200
1762,1226
1763,1224
1764,1157
1765,1193
1766,1038
1767,1133
1768,1662
1769,1934
1770,2534
1771,2508
1772,2309
1773,1744
1774,1588
1775,1112
1776,915
1777,929
1778,895
1779,832
1780,767
1781,987
1782,1442
1783,1736
1784,1842
1785,1842
1786,1923
1787,1609
1788,1611
1789,1591
1790,1512
1791,1577
1792,2184
1793,2531
1794,2484
1795,2521
1796,2362
1797,2211
1798,1583
1799,1150
1800,952
1801,849
1802,822
1803,807
1804,836
1805,924
1806,1320
1807,1723
1808,1695
1809,1632
1810,1586
1811,1408
1812,1376
1813,1303
1814,1345
1815,1460
1816,1632
1817,2029
1818,2337
1819,2470
1820,2422
1821,2071
1822,1873
1823,1543
1824,1455
1825,1187
1826,1164
1827,1171
1828,1094
1829,1359
1830,2062
1831,2148
1832,2294
1833,2139
1834,1845
1835,1520
1836,1409
1837,1374
1838,1372
1839,1730
1840,2064
1841,2250
1842,2406
1843,2431
1844,2137
1845,1487
1846,1226
1847,1168
1848,1149
1849,1079
1850,760
1851,761
1852,777
1853,1285
1854,1929
1855,2180
1856,2096
1857,2020
1858,2054
1859,1751
1860,1657
1861,1653
1862,1676
1863,1740
1864,2032
1865,2151
1866,1976
1867,1917
1868,1817
1869,1199
1870,820
1871,766
1872,674
1873,610
1874,594
1875,595
1876,634
1877,692
1878,946
1879,1090
1880,1133
1881,1180
1882,1038
1883,1040
1884,1107
1885,1171
1886,1258
1887,1322
1888,1596
1889,1982
1890,2244
1891,2273
1892,1910
1893,1448
1894,1147
1895,1015
1896,832
1897,798
1898,834
1899,851
1900,764
1901,941
1902,1063
1903,1263
1904,1381
1905,1330
1906,1248
1907,1246
1908,1272
1909,1312
1910,1302
1911,1536
1912,1872
1913,2174
1914,2255
1915,2412
1916,1924
1917,1803
1918,1571
1919,1488
1920,1104
1921,995
1922,958
1923,941
1924,944
1925,1088
1926,1144
1927,1119
1928,1200
1929,1106
1930,972
1931,972
1932,950
1933,868
1934,912
1935,1209
1936,1698
1937,2200
1938,2360
1939,2234
1940,1753
1941,1295
1942,1154
1943,1058
1944,1130
1945,956
1946,993
1947,1016
1948,903
1949,1175
1950,1733
1951,1857
1952,1714
1953,1795
1954,1650
1955,1275
1956,1285
1957,1283
1958,1301
1959,1458
1960,1685
1961,2033
1962,2151
1963,2099
1964,1819
1965,1502
1966,1057
1967,948
1968,847
1969,773
1970,772
1971,836
1972,896
1973,1059
1974,1502
1975,1870
1976,1832
1977,1740
1978,1439
1979,1333
1980,1274
1981,1198
1982,1199
1983,1284
1984,1774
1985,2076
1986,2128
1987,2075
1988,1890
1989,1666
1990,1113
1991,1026
1992,806
1993,659
1994,615
1995,622
1996,821
1997,997
1998,1506
1999,1660
2000,1715
2001,1681
2002,1601
2003,1553
2004,1536
2005,1437
2006,1444
2007,1635
2008,1906
2009,2060
2010,2024
2011,1969
2012,1612
2013,1066
2014,843
2015,789
2016,678
2017,575
2018,516
2019,529
2020,669
2021,783
2022,1022
2023,1046
2024,1045
2025,1030
2026,1051
2027,1108
2028,1318
2029,1369
2030,1468
2031,1742
2032,1998
2033,1947
2034,2044
2035,2042
2036,1956
2037,1682
2038,1479
2039,964
2040,689
2041,516
2042,511
2043,520
2044,559
2045,760
2046,1181
2047,1536
2048,1652
2049,1552
2050,1429
2051,1389
2052,1272
2053,1026
2054,1036
2055,1164
2056,1604
2057,2091
2058,2189
2059,2072
2060,1894
2061,1540
2062,1153
2063,776
2064,751
2065,713
2066,712
2067,714
2068,740
2069,804
2070,948
2071,1024
2072,1106
2073,1282
2074,1329
2075,1798
2076,1437
2077,1409
2078,1603
2079,1822
2080,2198
2081,1904
2082,1755
2083,1511
2084,1262
2085,916
2086,846
2087,740
2088,718
2089,732
2090,745
2091,821
2092,827
2093,841
2094,935
2095,999
2096,1134
2097,1100
2098,1090
2099,987
2100,875
2101,888
2102,981
2103,1024
2104,986
2105,1038
2106,1159
2107,1201
2108,1057
2109,1059
2110,1060
2111,984
2112,954
2113,827
2114,824
2115,885
2116,948
2117,955
2118,1216
2119,1241
2120,1230
2121,1245
2122,1105
2123,1153
2124,1189
2125,1199
2126,1468
2127,1549
2128,2135
2129,2231
2130,2456
2131,2453
2132,1993
2133,1937
2134,1726
2135,1397
2136,1331
2137,1098
2138,920
2139,1014
2140,1091
2141,1303
2142,1821
2143,2005
2144,2010
2145,1912
2146,1769
2147,1759
2148,1747
2149,1628
2150,1605
2151,1791
2152,1937
2153,2128
2154,2139
2155,2067
2156,1923
2157,1578
2158,1252
2159,1194
2160,1147
2161,1063
2162,1044
2163,1131
2164,1222
2165,1221
2166,1639
2167,1820
2168,1805
2169,1687
2170,1725
2171,1326
2172,1325
2173,1332
2174,1298
2175,1455
2176,1749
2177,1979
2178,2253
2179,2138
2180,1984
2181,1763
2182,1556
2183,1126
2184,1030
2185,999
2186,952
2187,913
2188,967
2189,1148
2190,1632
2191,1564
2192,1907
2193,1609
2194,1177
2195,1168
2196,1152
2197,1153
2198,1221
2199,1196
2200,1555
2201,1866
2202,2193
2203,2180
2204,2162
2205,2069
2206,1216
2207,880
2208,887
2209,892
2210,989
2211,950
2212,1059
2213,1139
2214,1491
2215,1827
2216,1932
2217,1806
2218,1359
2219,1376
2220,1287
2221,1255
2222,1223
2223,1380
2224,1829
2225,2118
2226,2273
2227,2286
2228,2205
2229,1827
2230,1259
2231,1167
2232,1032
2233,1011
2234,1010
2235,961
2236,1041
2237,1080
2238,1249
2239,1564
2240,1609
2241,1559
2242,1487
2243,1245
2244,1213
2245,1194
2246,1157
2247,1247
2248,1708
2249,2070
2250,2113
2251,2034
2252,1888
2253,1786
2254,1328
2255,1007
2256,833
2257,798
2258,798
2259,797
2260,794
2261,795
2262,869
2263,1058
2264,1152
2265,1174
2266,1206
2267,1212
2268,1134
2269,1123
2270,1196
2271,1331
2272,1682
2273,2035
2274,2424
2275,2497
2276,2126
2277,1876
2278,1563
2279,1281
2280,1028
2281,975
2282,960
2283,980
2284,1024
2285,1437
2286,1719
2287,2001
2288,1823
2289,1638
2290,1575
2291,1328
2292,1235
2293,1223
2294,1255
2295,1274
2296,1730
2297,2047
2298,2050
2299,2080
2300,1809
2301,1766
2302,1412
2303,1093
2304,1031
2305,953
2306,858
2307,903
2308,950
2309,987
2310,1394
2311,1404
2312,1437
2313,1361
2314,1394
2315,1590
2316,1543
2317,1232
2318,1236
2319,1347
2320,1854
2321,2057
2322,1869
2323,1628
2324,1812
2325,1338
2326,1035
2327,1007
2328,973
2329,896
2330,943
2331,910
2332,892
2333,980
2334,1640
2335,1899
2336,2181
2337,1907
2338,1965
2339,1969
2340,1553
2341,1371
2342,1363
2343,1350
2344,1687
2345,2061
2346,2142
2347,2111
2348,2014
2349,1536
2350,1038
2351,917
2352,784
2353,780
2354,779
2355,797
2356,798
2357,959
2358,1123
2359,1239
