,ror cf
3219,0.654997463
3220,0.652968037
3221,0.649162861
3222,0.668696093
3223,0.683916794
3224,0.66353001
3225,0.633181126
3226,0.64941654
3227,0.67376966
3228,0.686822452
3229,0.740062636
3230,0.649000241
3231,0.624427849
3232,0.622982414
3233,0.632859552
3234,0.666586365
3235,0.685858829
3236,0.728740063
3237,0.659118285
3238,0.640327632
3239,0.629245965
3240,0.592108448
3241,0.582510238
3242,0.583714768
3243,0.57552397
3244,0.597205493
3245,0.581546615
3246,0.582510238
3247,0.611659841
3248,0.628041436
3249,0.611900747
3250,0.620814262
3251,0.61744158
3252,0.610937124
3253,0.612141653
3254,0.608768971
3255,0.601300891
3256,0.614791616
3257,0.618887015
3258,0.617200675
3259,0.623705131
3260,0.631414117
3261,0.617682486
3262,0.619127921
3263,0.592592593
3264,0.566128644
3265,0.569260419
3266,0.564442303
3267,0.563719586
3268,0.567092267
3269,0.555046977
3270,0.562033245
3271,0.61575524
3272,0.631173211
3273,0.630209588
3274,0.642495784
3275,0.631655023
3276,0.627559624
3277,0.607323536
3278,0.618887015
3279,0.631655023
3280,0.651409299
3281,0.616959769
3282,0.631414117
3283,0.63237774
3284,0.634064081
3285,0.611178029
3286,0.61286437
3287,0.615032522
3288,0.598410022
3289,0.601782703
3290,0.598169116
3291,0.601782703
3292,0.613346182
3293,0.607805348
3294,0.590941942
3295,0.602746326
3296,0.61575524
3297,0.618646109
3298,0.619850638
3299,0.610696218
3300,0.598410022
3301,0.61286437
3302,0.620091544
3303,0.618164298
3304,0.616477957
3305,0.613346182
3306,0.614309805
3307,0.616718863
3308,0.619609733
3309,0.615032522
3310,0.636144578
3311,0.621686747
3312,0.605542169
3313,0.608674699
3314,0.590361446
3315,0.582650602
3316,0.580240964
3317,0.606506024
3318,0.603676471
3319,0.621813725
3320,0.614460784
3321,0.625490196
3322,0.6375
3323,0.639705882
3324,0.634313725
3325,0.625490196
3326,0.625490196
3327,0.626715686
3328,0.641421569
3329,0.632843137
3330,0.629656863
3331,0.636029412
3332,0.625
3333,0.634558824
3334,0.624019608
3335,0.621078431
3336,0.623039216
3337,0.613480392
3338,0.619852941
3339,0.628921569
3340,0.630882353
3341,0.615686275
3342,0.627205882
3343,0.625980392
3344,0.606351551
3345,0.610536681
3346,0.653778115
3347,0.650998231
3348,0.636878385
3349,0.635155096
3350,0.641802068
3351,0.669128508
3352,0.633185623
3353,0.645002462
3354,0.67282127
3355,0.657065485
3356,0.635155096
3357,0.624569178
3358,0.622107336
3359,0.619891679
3360,0.60512063
3361,0.599212211
3362,0.620630231
3363,0.610782866
3364,0.61102905
3365,0.621614968
3366,0.643279173
3367,0.653618907
3368,0.640817331
3369,0.707817912
3370,0.669965364
3371,0.649430975
3372,0.637616937
3373,0.624569178
3374,0.649206749
3375,0.684210526
3376,0.744396877
3377,0.783681692
3378,0.766106794
3379,0.727751316
3380,0.699924793
3381,0.688142392
3382,0.700426172
3383,0.628227626
3384,0.623715217
3385,0.619202808
3386,0.607518797
3387,0.613032581
3388,0.65839599
3389,0.664411028
3390,0.68320802
3391,0.638596491
3392,0.646365915
3393,0.629072682
3394,0.626222111
3395,0.669591376
3396,0.685635498
3397,0.631235899
3398,0.654048634
3399,0.646026573
3400,0.663574831
3401,0.708698922
3402,0.65
3403,0.747681397
3404,0.754228041
3405,0.688488816
3406,0.714675396
3407,0.695853792
3408,0.678069478
3409,0.686024927
3410,0.674887298
3411,0.654273173
3412,0.652207591
3413,0.636715724
3414,0.631035373
3415,0.639940239
3416,0.658864542
3417,0.623007968
3418,0.652888446
3419,0.640936255
3420,0.636454183
3421,0.640189243
3422,0.665581162
3423,0.721693387
3424,0.729830677
3425,0.678286853
3426,0.656374502
3427,0.667828685
3428,0.749126311
3429,0.65351972
3430,0.642536196
3431,0.626442549
3432,0.613898645
3433,0.63330005
3434,0.645781328
3435,0.641288068
3436,0.644782826
3437,0.647029456
3438,0.648027958
3439,0.647528707
3440,0.664503245
3441,0.653653654
3442,0.676294821
3443,0.633466135
3444,0.635956175
3445,0.631723108
3446,0.62624502
3447,0.632968127
3448,0.670567729
3449,0.725846614
3450,0.709661355
3451,0.646165339
3452,0.637450199
3453,0.620517928
3454,0.630229084
3455,0.620268924
3456,0.644920319
3457,0.637948207
3458,0.617280876
3459,0.647908367
3460,0.641683267
3461,0.637201195
3462,0.710906375
3463,0.669322709
3464,0.773904382
3465,0.755854509
3466,0.75959143
3467,0.776283009
3468,0.775535625
3469,0.781763827
3470,0.781763827
3471,0.786995516
3472,0.785999003
3473,0.749875436
3474,0.754608869
3475,0.762830095
3476,0.688589935
3477,0.648480319
3478,0.639110889
3479,0.65984016
3480,0.676823177
3481,0.689835575
3482,0.640009965
3483,0.654957648
3484,0.646985551
3485,0.646736423
3486,0.633532636
3487,0.730941704
3488,0.785500747
3489,0.786427146
3490,0.782446544
3491,0.787916459
3492,0.747886624
3493,0.750249252
3494,0.760967099
3495,0.75727431
3496,0.772761101
3497,0.773505334
3498,0.779459191
3499,0.74522451
3500,0.740759117
3501,0.738718524
3502,0.719672538
3503,0.655916646
3504,0.655172414
3505,0.643264699
3506,0.636566609
3507,0.643760853
3508,0.631605061
3509,0.642024312
3510,0.678987844
3511,0.742247581
3512,0.72711486
3513,0.723145621
3514,0.713222525
3515,0.732572563
3516,0.730091789
3517,0.755147606
3518,0.744728355
3519,0.74522451
3520,0.759116844
3521,0.771549576
3522,0.752170677
3523,0.736541801
3524,0.726866782
3525,0.649466634
3526,0.641236599
3527,0.655172414
3528,0.625816173
3529,0.640130588
3530,0.644902059
3531,0.625816173
3532,0.628076344
3533,0.644902059
3534,0.656705173
3535,0.679707219
3536,0.714285714
3537,0.673144876
3538,0.719838465
3539,0.715971873
3540,0.682069312
3541,0.623053742
3542,0.632345555
3543,0.643897539
3544,0.643144149
3545,0.639628327
3546,0.639377197
3547,0.639126067
3548,0.65345785
3549,0.666750377
3550,0.652435962
3551,0.640883978
3552,0.64766449
3553,0.643646409
3554,0.641637368
3555,0.650929181
3556,0.635107986
3557,0.644902059
3558,0.661978905
3559,0.718483174
3560,0.785391566
3561,0.765813253
3562,0.71937751
3563,0.635040161
3564,0.646335341
3565,0.703062249
3566,0.735441767
3567,0.738955823
3568,0.658634538
3569,0.621485944
3570,0.629518072
3571,0.670180723
3572,0.682981928
3573,0.662148594
3574,0.689257028
3575,0.659182644
3576,0.645582329
3577,0.637550201
3578,0.63253012
3579,0.648845382
3580,0.65060241
3581,0.658634538
3582,0.62876506
3583,0.635793173
3584,0.658885542
3585,0.629267068
3586,0.638554217
3587,0.637048193
3588,0.648343373
3589,0.655873494
3590,0.673110721
3591,0.673612855
3592,0.685915139
3593,0.673863922
3594,0.646999749
3595,0.654280693
3596,0.640220939
3597,0.62741652
3598,0.636454933
3599,0.623650515
3600,0.631935727
3601,0.648506151
3602,0.642480542
3603,0.651025641
3604,0.647179487
3605,0.648205128
3606,0.638205128
3607,0.628205128
3608,0.624615385
3609,0.638461538
3610,0.648717949
3611,0.619487179
3612,0.626153846
3613,0.625641026
3614,0.620512821
3615,0.632564103
3616,0.641978408
3617,0.657293497
3618,0.662565905
3619,0.689430078
3620,0.736379613
3621,0.668591514
3622,0.635701732
3623,0.624403716
3624,0.617122772
3625,0.619131308
3626,0.632688928
3627,0.643986945
3628,0.640562249
3629,0.644578313
3630,0.632279116
3631,0.661144578
3632,0.653614458
3633,0.637299197
3634,0.642068273
3635,0.625251004
3636,0.621987952
3637,0.62625502
3638,0.65311245
3639,0.669929719
3640,0.670180723
3641,0.659136546
3642,0.652108434
3643,0.653614458
3644,0.758283133
3645,0.658383534
3646,0.625753012
3647,0.661646586
3648,0.638566641
3649,0.641402423
3650,0.634957463
3651,0.659448311
3652,0.645527198
3653,0.634441866
3654,0.634184068
3655,0.670533643
3656,0.689352926
3657,0.695024491
3658,0.664088683
3659,0.677236401
3660,0.727249291
3661,0.704563032
3662,0.740912606
3663,0.771075019
3664,0.744263986
3665,0.670791441
3666,0.670018046
3667,0.682907966
3668,0.665160643
3669,0.651606426
3670,0.673443775
3671,0.666164659
3672,0.645080321
3673,0.638052209
3674,0.641566265
3675,0.624246988
3676,0.636295181
3677,0.65687751
3678,0.632028112
3679,0.655873494
3680,0.658383534
3681,0.618437578
3682,0.642049736
3683,0.62170309
3684,0.666666667
3685,0.63200201
3686,0.645080321
3687,0.655120482
3688,0.645828082
3689,0.666750693
3690,0.664481976
3691,0.649609277
3692,0.651373834
3693,0.657927905
3694,0.623140913
3695,0.637761533
3696,0.617091001
3697,0.61734308
3698,0.62465339
3699,0.627930426
3700,0.618351399
3701,0.61784724
3702,0.64003025
3703,0.673556844
3704,0.685152508
3705,0.648148148
3706,0.644800407
3707,0.631126832
3708,0.629694984
3709,0.645071843
3710,0.651625914
3711,0.661204941
3712,0.659440383
3713,0.661204941
3714,0.663221578
3715,0.655659188
3716,0.651625914
3717,0.663725737
3718,0.635492816
3719,0.663977817
3720,0.64003025
3721,0.63271994
3722,0.641290648
3723,0.659692463
3724,0.635492816
3725,0.623645072
3726,0.643307285
3727,0.731448763
3728,0.762998486
3729,0.736602629
3730,0.767794043
3731,0.742648907
3732,0.734186747
3733,0.654116466
3734,0.649598394
3735,0.684738956
3736,0.715863454
3737,0.665411647
3738,0.665160643
3739,0.671435743
3740,0.711094378
3741,0.661646586
3742,0.656626506
3743,0.639558233
3744,0.640311245
3745,0.631777108
3746,0.646586345
3747,0.633283133
3748,0.643072289
3749,0.662148594
3750,0.689508032
3751,0.677208835
3752,0.685491968
3753,0.666415663
3754,0.696787149
3755,0.6875
3756,0.671686747
3757,0.707831325
3758,0.686495984
3759,0.668172691
3760,0.667921687
3761,0.662148594
3762,0.67996988
3763,0.672690763
3764,0.67996988
3765,0.655120482
3766,0.664658635
3767,0.62751004
3768,0.645080321
3769,0.636797189
3770,0.648343373
3771,0.643072289
3772,0.654116466
3773,0.654618474
3774,0.657881526
3775,0.737951807
3776,0.669929719
3777,0.640813253
3778,0.659889558
3779,0.659943835
3780,0.664028593
3781,0.654071994
3782,0.671176921
3783,0.689303038
3784,0.762062803
3785,0.750319122
3786,0.68419709
3787,0.670666326
3788,0.696451366
3789,0.680878223
3790,0.680112331
3791,0.652029615
3792,0.638498851
3793,0.64947664
3794,0.638498851
3795,0.653306102
3796,0.637222364
3797,0.653561399
3798,0.696706663
3799,0.662496809
3800,0.673985193
3801,0.65841205
3802,0.674495788
3803,0.66153056
3804,0.657786885
3805,0.636597276
3806,0.652564103
3807,0.708344301
3808,0.77994209
3809,0.773098184
3810,0.77498033
3811,0.724626279
3812,0.706530291
3813,0.675059009
3814,0.656963021
3815,0.677943876
3816,0.659585628
3817,0.666142145
3818,0.66797797
3819,0.674009966
3820,0.656700761
3821,0.686336218
3822,0.707154298
3823,0.752736983
3824,0.783458244
3825,0.742348941
3826,0.776150628
3827,0.774151436
3828,0.781380753
3829,0.792156863
3830,0.756041131
3831,0.782195998
3832,0.779224094
3833,0.778968862
3834,0.760847371
3835,0.693976519
3836,0.677131189
3837,0.69525268
3838,0.651863196
3839,0.629402757
3840,0.653139357
3841,0.635017866
3842,0.634507402
3843,0.648034712
3844,0.636294028
3845,0.649566105
3846,0.66360388
3847,0.671260847
3848,0.662838183
3849,0.640529532
3850,0.645112016
3851,0.643584521
3852,0.633910387
3853,0.633655804
3854,0.637729124
3855,0.66089613
3856,0.688136456
3857,0.706720978
3858,0.773930754
3859,0.772912424
3860,0.726646248
3861,0.636804492
3862,0.664114344
3863,0.647524247
3864,0.663859112
3865,0.650842266
3866,0.63654926
3867,0.627360898
3868,0.633996937
3869,0.651863196
3870,0.630168453
3871,0.653905054
3872,0.664114344
3873,0.650904393
3874,0.644329897
3875,0.656958763
3876,0.644587629
3877,0.642010309
3878,0.643041237
3879,0.663402062
3880,0.66258295
3881,0.655181215
3882,0.648289944
3883,0.659775396
3884,0.638335886
3885,0.62863706
3886,0.639867279
3887,0.655181215
3888,0.660541092
3889,0.627360898
3890,0.648800408
3891,0.659264931
3892,0.647013783
3893,0.660541092
3894,0.685043389
3895,0.671260847
3896,0.670750383
3897,0.654160286
3898,0.649310873
3899,0.678152118
3900,0.653139357
3901,0.646248086
3902,0.673047473
3903,0.678152118
3904,0.672281776
3905,0.673302705
3906,0.662072486
3907,0.666411434
3908,0.677386422
3909,0.669218989
3910,0.666666667
3911,0.668963757
3912,0.645227157
3913,0.641143441
3914,0.653649821
3915,0.640888208
3916,0.649310873
3917,0.633996937
3918,0.670239918
3919,0.657478305
3920,0.662838183
3921,0.652628892
3922,0.641909137
3923,0.660796325
3924,0.661562021
3925,0.660030628
3926,0.656457376
3927,0.664369576
3928,0.660796325
3929,0.656967841
3930,0.655181215
3931,0.671771312
3932,0.67942828
3933,0.660251475
3934,0.647574819
3935,0.656712608
3936,0.629147524
3937,0.63093415
3938,0.63884635
3939,0.65007657
3940,0.638335886
3941,0.630423686
3942,0.63093415
3943,0.631955079
3944,0.643950995
3945,0.660030628
3946,0.644716692
3947,0.641909137
3948,0.657223073
3949,0.654160286
3950,0.655691679
3951,0.685043389
3952,0.663093415
3953,0.680449209
3954,0.682235835
3955,0.68402246
3956,0.685043389
3957,0.689127106
3958,0.652628892
3959,0.655691679
3960,0.645482389
3961,0.653905054
3962,0.639101582
3963,0.649566105
3964,0.630813198
3965,0.644583009
3966,0.698325484
3967,0.670852957
3968,0.769230769
3969,0.779831476
3970,0.770554493
3971,0.763165075
3972,0.642950906
3973,0.641193405
3974,0.659774928
3975,0.670243392
3976,0.67155195
3977,0.667364564
3978,0.658728082
3979,0.661345198
3980,0.670505103
3981,0.658204658
3982,0.634912327
3983,0.620779901
3984,0.625490709
3985,0.617901073
3986,0.62392044
3987,0.658728082
3988,0.618162785
3989,0.617639361
3990,0.631771787
3991,0.668934834
3992,0.666579429
3993,0.65349385
3994,0.654017273
3995,0.654540696
3996,0.663962314
3997,0.675477624
3998,0.659513216
3999,0.66998168
4000,0.685526316
4001,0.687917738
4002,0.723650386
4003,0.751156812
4004,0.776863753
4005,0.726478149
4006,0.648843188
4007,0.644473008
4008,0.636246787
4009,0.637532134
4010,0.635732648
4011,0.644473008
4012,0.635732648
4013,0.636503856
4014,0.662724936
4015,0.724045903
4016,0.825460368
4017,0.805711236
4018,0.778222578
4019,0.782225781
4020,0.657326478
4021,0.670179949
4022,0.665809769
4023,0.692802057
4024,0.783033419
4025,0.826478149
4026,0.813624679
4027,0.797943445
4028,0.800257069
4029,0.691002571
4030,0.741645244
4031,0.666323907
4032,0.655012853
4033,0.630077121
4034,0.637017995
4035,0.646877409
4036,0.638560411
4037,0.672750643
4038,0.719794344
4039,0.798457584
4040,0.794601542
4041,0.771979434
4042,0.776598433
4043,0.785190801
4044,0.769775082
4045,0.718473591
4046,0.682587819
4047,0.746272429
4048,0.792014152
4049,0.762446298
4050,0.786959818
4051,0.783169067
4052,0.760171847
4053,0.749305029
4054,0.749305029
4055,0.721758908
4056,0.69016932
4057,0.624462977
4058,0.648723781
4059,0.656052565
4060,0.617892343
4061,0.640384129
4062,0.651250948
4063,0.700530705
4064,0.778620167
4065,0.771544099
4066,0.761182714
4067,0.763709881
4068,0.773818549
4069,0.772807683
4070,0.794541319
4071,0.78062249
4072,0.781626506
4073,0.803212851
4074,0.791917671
4075,0.7437249
4076,0.791164659
4077,0.765621079
4078,0.754579674
4079,0.750313676
4080,0.723212045
4081,0.738268507
4082,0.691091593
4083,0.694855709
4084,0.677038896
4085,0.649686324
4086,0.64140527
4087,0.651944793
4088,0.755081556
4089,0.767126725
4090,0.771392723
4091,0.767377666
4092,0.776662484
4093,0.780928482
4094,0.766373902
4095,0.783186951
4096,0.794228356
4097,0.809033877
4098,0.860991379
4099,0.791217672
4100,0.778981582
4101,0.753791983
4102,0.705771305
4103,0.672494781
4104,0.668145056
4105,0.65353509
4106,0.644028103
4107,0.638563622
4108,0.652094718
4109,0.651574291
4110,0.686442883
4111,0.752797294
4112,0.790007806
4113,0.759042415
4114,0.778558418
4115,0.776353649
4116,0.778969396
4117,0.750766871
4118,0.759458078
4119,0.778374233
4120,0.774284254
4121,0.784253579
4122,0.755879346
4123,0.792177914
4124,0.790132924
4125,0.755112474
4126,0.773261759
4127,0.735429448
4128,0.708333333
4129,0.725715746
4130,0.728527607
4131,0.724693252
4132,0.630623722
4133,0.636247444
4134,0.638803681
4135,0.71497955
4136,0.73900818
4137,0.767638037
4138,0.775306748
4139,0.78093047
4140,0.793456033
4141,0.779907975
4142,0.805470348
4143,0.79396728
4144,0.785531697
4145,0.795501022
4146,0.809815951
4147,0.787832311
4148,0.78706544
4149,0.745398773
4150,0.720858896
4151,0.722137014
4152,0.784253579
4153,0.692229039
4154,0.653118609
4155,0.643404908
4156,0.647239264
4157,0.652351738
4158,0.744132799
4159,0.686349693
4160,0.754601227
4161,0.747701736
4162,0.773748723
4163,0.792134831
4164,0.663176711
4165,0.659346272
4166,0.680286006
4167,0.738193018
4168,0.644494835
4169,0.64021164
4170,0.635676493
4171,0.642983119
4172,0.623582766
4173,0.625094482
4174,0.616024187
4175,0.640715545
4176,0.627865961
4177,0.640967498
4178,0.623834719
4179,0.618543714
4180,0.620559335
4181,0.613252708
4182,0.663193467
4183,0.609997463
4184,0.599949837
4185,0.601705543
4186,0.58740908
4187,0.600451467
4188,0.604483188
4189,0.597782258
4190,0.606350806
4191,0.616299232
4192,0.620262571
4193,0.615060689
4194,0.638593015
4195,0.649739906
4196,0.663116175
4197,0.667079514
4198,0.66980431
4199,0.625464454
4200,0.613574436
4201,0.653950954
4202,0.645528858
4203,0.647262819
4204,0.616546941
4205,0.628932376
4206,0.703785576
4207,0.689373297
4208,0.716373545
4209,0.698692153
4210,0.634719711
4211,0.644277964
4212,0.627768102
4213,0.638626182
4214,0.631070367
4215,0.628097126
4216,0.646078934
4217,0.652742183
4218,0.735007688
4219,0.759866735
4220,0.761148129
4221,0.742183496
4222,0.671194259
4223,0.635827781
4224,0.639159405
4225,0.647360328
4226,0.656073808
4227,0.647104049
4228,0.634546386
4229,0.643259867
4230,0.637109175
4231,0.731676064
4232,0.768549
4233,0.782983034
4234,0.756394024
4235,0.743732591
4236,0.717396809
4237,0.68498354
4238,0.703469233
4239,0.667510762
4240,0.679665738
4241,0.778062532
4242,0.807534598
4243,0.809328549
4244,0.731932342
4245,0.713223988
4246,0.674133889
4247,0.673091951
4248,0.665277416
4249,0.68924199
4250,0.675696796
4251,0.666579838
4252,0.671523179
4253,0.655629139
4254,0.655364238
4255,0.680264901
4256,0.724503311
4257,0.775629139
4258,0.799205298
4259,0.751258278
4260,0.675496689
4261,0.681059603
4262,0.701456954
4263,0.774039735
4264,0.784839802
4265,0.800468872
4266,0.81193019
4267,0.796040636
4268,0.786142225
4269,0.728645833
4270,0.660677083
4271,0.667447917
4272,0.6609375
4273,0.661197917
4274,0.655989583
4275,0.636979167
4276,0.645052083
4277,0.669791667
4278,0.674479167
4279,0.6734375
4280,0.71015625
4281,0.719791667
4282,0.713541667
4283,0.77109375
4284,0.736979167
4285,0.729427083
4286,0.6890625
4287,0.73125
4288,0.753385417
4289,0.813020833
4290,0.801822917
4291,0.807552083
4292,0.790104167
4293,0.794791667
4294,0.727083333
4295,0.703645833
4296,0.675260417
4297,0.658072917
4298,0.643489583
4299,0.640885417
4300,0.623958333
4301,0.63046875
4302,0.672135417
4303,0.73828125
4304,0.79375
4305,0.792708333
4306,0.803385417
4307,0.796354167
4308,0.800260417
4309,0.798697917
4310,0.797395833
4311,0.804509352
4312,0.815526518
4313,0.805534204
4314,0.807840123
4315,0.801691007
4316,0.723080886
4317,0.809377402
4318,0.776582116
4319,0.689213426
4320,0.656674353
4321,0.654624648
4322,0.669741225
4323,0.658724058
4324,0.630028183
4325,0.641557776
4326,0.689982065
4327,0.758134768
4328,0.785293364
4329,0.790673841
4330,0.791954906
4331,0.743018191
4332,0.687773488
4333,0.672047143
4334,0.715347169
4335,0.756017228
4336,0.790473778
4337,0.793260704
4338,0.818467172
4339,0.690295579
4340,0.676463137
4341,0.70053205
4342,0.714466684
4343,0.723840892
4344,0.670635926
4345,0.654674436
4346,0.653407651
4347,0.649100583
4348,0.65518115
4349,0.660755004
4350,0.716493539
4351,0.777552572
4352,0.780592855
4353,0.745122878
4354,0.78185964
4355,0.750443375
4356,0.751203446
4357,0.800101343
4358,0.687610844
4359,0.76843172
4360,0.805675196
4361,0.80871548
4362,0.821890043
4363,0.805421839
4364,0.780086141
4365,0.785913352
4366,0.766151507
4367,0.681530276
4368,0.643273372
4369,0.658221434
4370,0.646060299
4371,0.631872308
4372,0.643526729
4373,0.632379022
4374,0.660501647
4375,0.733975171
4376,0.785153281
4377,0.740055739
4378,0.724347606
4379,0.803141627
4380,0.796571717
4381,0.791278044
4382,0.782203176
4383,0.797832115
4384,0.814721452
4385,0.793042601
4386,0.789765566
4387,0.769347114
4388,0.775901185
4389,0.69095034
4390,0.685475709
4391,0.632993282
4392,0.655884548
4393,0.62865642
4394,0.621219633
4395,0.633366386
4396,0.613782846
4397,0.618492811
4398,0.650470997
4399,0.69162122
4400,0.692117005
4401,0.739882922
4402,0.790697674
4403,0.792185167
4404,0.808113489
4405,0.809109009
4406,0.820308611
4407,0.808362369
4408,0.817073171
4409,0.804878049
4410,0.796913888
4411,0.737182678
4412,0.642021409
4413,0.627084889
4414,0.643266119
4415,0.697784416
4416,0.773293473
4417,0.678375685
4418,0.667663179
4419,0.623567514
4420,0.612855007
4421,0.620577977
4422,0.648729447
4423,0.654210264
4424,0.733682113
4425,0.763577479
4426,0.764324863
4427,0.731835206
4428,0.744569288
4429,0.761536543
4430,0.794462459
4431,0.779046169
4432,0.818862275
4433,0.801147705
4434,0.809131737
4435,0.767714571
4436,0.732035928
4437,0.739520958
4438,0.69261477
4439,0.654441118
4440,0.648370927
4441,0.645614035
4442,0.64887218
4443,0.653884712
4444,0.636591479
4445,0.619548872
4446,0.645047763
4447,0.66214178
4448,0.670940171
4449,0.675648703
4450,0.648203593
4451,0.646956088
4452,0.661926148
4453,0.645209581
4454,0.646956088
4455,0.713822355
4456,0.783932136
4457,0.775199601
4458,0.786177645
4459,0.790820166
4460,0.775771257
4461,0.757734531
4462,0.724051896
4463,0.701596806
4464,0.699600798
4465,0.646706587
4466,0.649700599
4467,0.614021956
4468,0.594061876
4469,0.661427146
4470,0.736277445
4471,0.765287998
4472,0.78115345
4473,0.780719794
4474,0.788098318
4475,0.80958583
4476,0.774956435
4477,0.771720189
4478,0.761513567
4479,0.789395071
4480,0.763505103
4481,0.786158825
4482,0.770475479
4483,0.765994523
4484,0.76032024
4485,0.718038529
4486,0.671894449
4487,0.630819019
4488,0.608165297
4489,0.601692806
4490,0.598954444
4491,0.593228778
4492,0.590739358
4493,0.613670886
4494,0.638189677
4495,0.647597254
4496,0.666158149
4497,0.682939232
4498,0.780574625
4499,0.772692601
4500,0.775235189
4501,0.775743707
4502,0.775997966
4503,0.744399185
4504,0.77747184
4505,0.794493116
4506,0.792991239
4507,0.775219024
4508,0.782478098
4509,0.75844806
4510,0.701627034
4511,0.616270338
4512,0.650563204
4513,0.752440551
4514,0.793742178
4515,0.77025
4516,0.729004561
4517,0.706466327
4518,0.734194243
4519,0.763249933
4520,0.773812718
4521,0.750469547
4522,0.779715589
4523,0.791253019
4524,0.779715589
4525,0.77059297
4526,0.756372417
4527,0.80654682
4528,0.805473571
4529,0.776732939
4530,0.772165502
4531,0.775926921
4532,0.752821064
4533,0.782375067
4534,0.725685116
4535,0.735357335
4536,0.70177324
4537,0.699086513
4538,0.682160129
4539,0.639441161
4540,0.603976357
4541,0.608275121
4542,0.642665234
4543,0.65690489
4544,0.72998388
4545,0.795271359
4546,0.796077378
4547,0.783181085
4548,0.775926921
4549,0.796614723
4550,0.803600215
4551,0.794734014
4552,0.847125202
4553,0.815769712
4554,0.771214018
4555,0.773717146
4556,0.775219024
4557,0.789987484
4558,0.767709637
4559,0.791489362
4560,0.74225
4561,0.7005
4562,0.71825
4563,0.67925
4564,0.59875
4565,0.5975
4566,0.632068359
4567,0.740387032
4568,0.76325
4569,0.7735
4570,0.791
4571,0.772
4572,0.78275
4573,0.77525
4574,0.79625
4575,0.7975
4576,0.79375
4577,0.775391612
4578,0.787132445
4579,0.7845
4580,0.76725
4581,0.79175
4582,0.76475
4583,0.71
4584,0.66475
4585,0.644
4586,0.673
4587,0.6645
4588,0.636
4589,0.62225
4590,0.62175
4591,0.607
4592,0.63125
4593,0.6655
4594,0.75625
4595,0.7695
4596,0.76875
4597,0.74725
4598,0.649
4599,0.64075
4600,0.61925
4601,0.6225
4602,0.660055937
4603,0.698194762
4604,0.736587846
4605,0.721840834
4606,0.707856598
4607,0.673277396
4608,0.634375795
4609,0.629544877
4610,0.614035088
4611,0.614873499
4612,0.613851265
4613,0.627140302
4614,0.63378482
4615,0.645029389
4616,0.686429849
4617,0.710707897
4618,0.741630463
4619,0.774726672
4620,0.779303331
4621,0.738621917
4622,0.653699466
4623,0.644800407
4624,0.639206712
4625,0.66158149
4626,0.642257818
4627,0.660310196
4628,0.658021866
4629,0.650139842
4630,0.633358759
4631,0.622679888
4632,0.632087465
4633,0.652428172
4634,0.657513349
4635,0.643783371
4636,0.639206712
4637,0.627510806
4638,0.629036359
4639,0.671523517
4640,0.716529351
4641,0.701664533
4642,0.672727273
4643,0.721382843
4644,0.660947503
4645,0.645054666
4646,0.652173913
4647,0.65164557
4648,0.701518987
4649,0.667848101
4650,0.667088608
4651,0.706075949
4652,0.750632911
4653,0.734683544
4654,0.739401821
4655,0.659297789
4656,0.663719116
4657,0.678803641
4658,0.671503958
4659,0.675989446
4660,0.65171504
4661,0.642480211
4662,0.670184697
4663,0.646373743
4664,0.640815246
4665,0.650079407
4666,0.695870831
4667,0.701958708
4668,0.694017999
4669,0.728163049
4670,0.681577554
4671,0.749340369
4672,0.803594352
4673,0.793377823
4674,0.779004107
4675,0.791951405
4676,0.780407125
4677,0.725196651
4678,0.654706188
4679,0.62350494
4680,0.622724909
4681,0.661726469
4682,0.652626105
4683,0.643265731
4684,0.64950598
4685,0.651066043
4686,0.653666147
4687,0.744149766
4688,0.757150286
4689,0.750650026
4690,0.770150806
4691,0.780551222
4692,0.765470619
4693,0.732969319
4694,0.764950598
4695,0.784711388
4696,0.771197165
4697,0.758289041
4698,0.77406932
4699,0.660590501
4700,0.665720918
4701,0.722981687
4702,0.77921073
4703,0.65669332
4704,0.638638122
4705,0.642249162
4706,0.653598143
4707,0.636574671
4708,0.650245035
4709,0.703107961
4710,0.724918212
4711,0.768538713
4712,0.735168359
4713,0.667557456
4714,0.695617317
4715,0.716729022
4716,0.738642437
4717,0.71272047
4718,0.695617317
4719,0.743719936
4720,0.744621615
4721,0.734750696
4722,0.705644141
4723,0.750189825
4724,0.704125538
4725,0.69982283
4726,0.705644141
4727,0.678056188
4728,0.656542647
4729,0.617818274
4730,0.625917489
4731,0.627689193
4732,0.646924829
4733,0.611996963
4734,0.649708934
4735,0.648190332
4736,0.669956973
4737,0.723361174
4738,0.746899519
4739,0.750442926
4740,0.707922045
4741,0.770907248
4742,0.80334516
4743,0.778256462
4744,0.787633046
4745,0.783324886
4746,0.792448049
4747,0.778763305
4748,0.782311201
4749,0.706538267
4750,0.729599595
4751,0.682463254
4752,0.615209125
4753,0.596197719
4754,0.611392405
4755,0.61164557
4756,0.62278481
4757,0.628101266
4758,0.626329114
4759,0.641518987
4760,0.720759494
4761,0.756202532
4762,0.737721519
4763,0.684556962
4764,0.655696203
4765,0.66556962
4766,0.76278481
4767,0.782278481
4768,0.788860759
4769,0.802025316
4770,0.779240506
4771,0.75164557
4772,0.744556962
4773,0.746835443
4774,0.766329114
4775,0.72835443
4776,0.636708861
4777,0.598987342
4778,0.621772152
4779,0.609873418
