,0
709,2734.0
710,2884.0
711,2717.0
712,2740.0
713,3027.0
714,2976.0
715,3009.0
716,2938.0
717,2877.0
718,2736.0
719,2737.0
720,2910.0
721,2686.0
722,2706.0
723,2638.0
724,2686.0
725,2688.0
726,3076.0
727,3066.0
728,3134.0
729,3088.0
730,3116.0
731,3219.0
732,3214.0
733,3228.0
734,3154.0
735,3264.0
736,3242.0
737,3270.0
738,3278.0
739,3223.0
740,3205.0
741,3145.0
742,2828.0
743,2562.0
744,2573.0
745,2476.0
746,2329.0
747,2377.0
748,2338.0
749,2488.0
750,2523.0
751,2645.0
752,2693.0
753,2915.0
754,2673.0
755,2648.0
756,2703.0
757,2662.0
758,2691.0
759,2730.0
760,2757.0
761,2993.0
762,2839.0
763,2704.0
764,2727.0
765,2763.0
766,2486.0
767,2458.0
768,2360.0
769,2227.0
770,2232.0
771,2203.0
772,2196.0
773,2197.0
774,2330.0
775,2367.0
776,2418.0
777,2526.0
778,2592.0
779,2894.0
780,2757.0
781,2645.0
782,2776.0
783,2685.0
784,2732.0
785,3152.0
786,2826.0
787,2678.0
788,2608.0
789,2604.0
790,2569.0
791,2518.0
792,2500.0
793,2522.0
794,2513.0
795,2482.0
796,2570.0
797,2522.0
798,2617.0
799,2832.0
800,2630.0
801,2597.0
802,2582.0
803,2580.0
804,2531.0
805,2528.0
806,2590.0
807,2792.0
808,2727.0
809,2690.0
810,2911.0
811,2752.0
812,2747.0
813,2756.0
814,2719.0
815,2880.0
816,2716.0
817,2518.0
818,2454.0
819,2462.0
820,2461.0
821,2424.0
822,2577.0
823,2701.0
824,2594.0
825,2858.0
826,2835.0
827,2619.0
828,2652.0
829,2621.0
830,2587.0
831,2595.0
832,2621.0
833,2632.0
834,2612.0
835,2630.0
836,2648.0
837,2602.0
838,2582.0
839,2522.0
840,2503.0
841,2507.0
842,2497.0
843,2525.0
844,2581.0
845,2526.0
846,2844.0
847,2912.0
848,2835.0
849,2631.0
850,2784.0
851,2860.0
852,2916.0
853,2561.0
854,2664.0
855,2657.0
856,2901.0
857,3017.0
858,2985.0
859,2967.0
860,2897.0
861,2870.0
862,2686.0
863,2936.0
864,2790.0
865,2560.0
866,2461.0
867,2520.0
868,2472.0
869,2527.0
870,2627.0
871,2816.0
872,2824.0
873,2877.0
874,2752.0
875,2891.0
876,2932.0
877,2931.0
878,2878.0
879,2925.0
880,2876.0
881,2947.0
882,2934.0
883,2973.0
884,2858.0
885,2563.0
886,2674.0
887,2505.0
888,2605.0
889,2601.0
890,2533.0
891,2568.0
892,2466.0
893,2536.0
894,2532.0
895,2550.0
896,2617.0
897,2611.0
898,2641.0
899,2623.0
900,2659.0
901,2576.0
902,2612.0
903,2642.0
904,2656.0
905,2887.0
906,3054.0
907,2791.0
908,2731.0
909,2878.0
910,2953.0
911,2686.0
912,2702.0
913,2613.0
914,2515.0
915,2510.0
916,2611.0
917,2575.0
918,2676.0
919,2873.0
920,3031.0
921,3156.0
922,3026.0
923,3053.0
924,3033.0
925,3030.0
926,3016.0
927,2794.0
928,2763.0
929,3008.0
930,3086.0
931,2826.0
932,2647.0
933,3049.0
934,2940.0
935,2719.0
936,2908.0
937,2638.0
938,2766.0
939,2642.0
940,2817.0
941,2841.0
942,2652.0
943,2653.0
944,2749.0
945,2758.0
946,2766.0
947,2816.0
948,2639.0
949,2423.0
950,2371.0
951,2474.0
952,2474.0
953,2434.0
954,2424.0
955,2468.0
956,2385.0
957,2384.0
958,2367.0
959,2378.0
960,2324.0
961,2309.0
962,2372.0
963,2274.0
964,2303.0
965,2268.0
966,2584.0
967,3029.0
968,3156.0
969,3070.0
970,2977.0
971,2688.0
972,2601.0
973,2786.0
974,2905.0
975,2988.0
976,3174.0
977,3214.0
978,3195.0
979,3052.0
980,3149.0
981,2988.0
982,2894.0
983,2794.0
984,2747.0
985,2616.0
986,2524.0
987,2523.0
988,2536.0
989,2529.0
990,2834.0
991,3107.0
992,2982.0
993,2901.0
994,2880.0
995,2753.0
996,2868.0
997,2882.0
998,2971.0
999,2862.0
1000,2856.0
1001,2875.0
1002,2663.0
1003,2778.0
1004,2786.0
1005,2730.0
1006,2737.0
1007,2663.0
1008,2675.0
1009,2524.0
1010,2560.0
1011,2584.0
1012,2578.0
1013,2579.0
1014,2752.0
1015,2775.0
1016,2562.0
1017,2663.0
1018,2705.0
1019,2718.0
1020,2773.0
1021,2820.0
1022,2864.0
1023,2935.0
1024,2893.0
1025,3014.0
1026,2899.0
1027,2885.0
1028,2895.0
1029,2784.0
1030,2639.0
1031,2733.0
1032,3020.0
1033,2638.0
1034,2594.0
1035,2515.0
1036,2608.0
1037,2698.0
1038,2846.0
1039,3039.0
1040,3030.0
1041,3033.0
1042,2949.0
1043,2947.0
1044,2988.0
1045,2976.0
1046,2939.0
1047,2961.0
